sex,group_age,race,charlson,visits,in_group,svi_group,vax_status,year,PCR_results,count
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,9
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2021,Negative,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2022,Negative,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,44
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Negative,18
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Positive,9
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,548
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Positive,50
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Negative,115
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Positive,51
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,18
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,12
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2021,Negative,7
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2021,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2022,Negative,6
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Negative,85
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Positive,7
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Negative,39
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,19
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,555
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,64
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,185
MALE,<40 years,Other,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,87
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,32
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,7
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,7
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,142
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,9
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,38
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,14
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,350
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,14
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,79
MALE,<40 years,Other,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,23
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,101
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,47
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,18
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,22
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,27
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,395
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,36
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,190
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,80
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,918
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,67
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,299
MALE,<40 years,Other,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,140
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Booster Dose,2022,Negative,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,8
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,25
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,7
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,18
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,16
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,39
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Positive,9
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,14
MALE,<40 years,Other,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Positive,8
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,6
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,15
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,65
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,13
MALE,<40 years,Other,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,6
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,22
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,21
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,45
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,8
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,24
MALE,<40 years,Other,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,10
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,0.5+,Booster Dose,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,6
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,18
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,52
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,21
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,109
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,27
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,13
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,36
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,17
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,7
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,7
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,14
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,111
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,8
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,59
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,24
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,296
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,29
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,87
MALE,<40 years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,41
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2021,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,9
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,9
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,<40 years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,119
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Positive,7
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,25
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Positive,6
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Negative,105
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Negative,40
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Positive,6
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,685
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,23
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,226
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,40
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,679
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,14
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,170
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,40
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,95
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,23
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Positive,7
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Negative,119
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Negative,69
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Positive,8
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,616
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,24
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,217
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,57
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,636
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,16
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,177
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,49
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,22
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,68
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Negative,16
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Negative,23
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,57
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,10
MALE,40+ years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,9
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,179
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,57
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,18
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,233
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,106
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,12
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,1022
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,29
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,337
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,74
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,469
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,15
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,110
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,34
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,120
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,52
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,11
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,422
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,8
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,238
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,19
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,1165
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,25
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,454
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,70
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,436
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,16
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,138
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,37
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Booster Dose,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Booster Dose,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,11
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,15
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,8
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,11
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,40+ years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,73
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,26
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2021,Negative,103
MALE,40+ years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2021,Positive,<5
